id,Y0,Y1,channel,recency,frequency,monetary
57536,92.59610676,122.9493365,Organic,16,31,97.94843439
57537,197.8423229,141.976345,Organic,26,22,191.9004746
57538,157.3851299,352.0341905,Referral,17,7,180.5458506
57539,194.4841425,79.0739962,Ad,15,7,27.71831783
57540,179.4372233,204.0563036,Ad,15,14,146.0720804
57541,130.0112533,245.2447786,Organic,18,14,78.63579119
57542,245.3098211,184.932658,Organic,14,10,183.7288349
57543,222.0733049,117.9829269,Ad,17,15,96.78547069
57544,252.6942446,211.3183908,Ad,27,33,67.20520836
57545,245.2329028,147.4581539,Organic,26,29,188.2070179
57546,191.6932844,137.9497752,Ad,9,13,44.83659576
57547,102.8089811,125.4615178,Ad,17,17,68.11854035
57548,128.0677692,159.5263069,Organic,19,31,153.0079833
57549,209.4657106,134.3360938,Ad,9,19,67.62922343
57550,100.0203304,155.0611098,Ad,16,21,148.4654083
57551,140.8648907,210.9958896,Referral,10,12,126.7312249
57552,217.2173921,261.8566156,Ad,11,4,96.63817518
57553,134.3905345,213.8292724,Organic,13,12,111.9397133
57554,238.2256408,206.0899575,Ad,18,7,112.4097932
57555,289.9443185,218.4480218,Ad,6,4,95.31936975
57556,186.4681183,125.1705751,Ad,13,9,43.2292058
57557,225.5387234,169.5364532,Ad,18,13,44.76594688
57558,281.7840277,152.126987,Organic,21,16,3.544933728
57559,148.8972254,175.5043272,Organic,24,27,133.6965508
57560,204.7374765,397.7092414,Organic,13,7,167.4467009
57561,125.4787581,174.7151327,Referral,12,14,124.6753883
57562,243.2233082,187.5405226,Ad,23,19,100.5062458
57563,97.98837169,280.8536267,Organic,13,14,112.5418019
57564,167.0949462,166.5843622,Organic,15,5,81.30012989
57565,158.965269,100.8902735,Ad,14,18,60.94521353
57566,169.6782018,205.2668192,Organic,10,5,77.77293379
57567,131.7954721,119.0631498,Ad,22,16,68.9238808
57568,170.090567,149.5990745,Organic,15,21,66.6183458
57569,148.0179506,164.2363155,Referral,13,14,56.13248255
57570,230.8499845,210.4292171,Referral,10,5,105.5021802
57571,197.5484876,172.5116788,Referral,19,21,24.85965845
57572,164.0875443,138.0752994,Ad,19,17,117.183398
57573,88.31113586,215.9384201,Referral,16,14,163.9908154
57574,117.9656427,166.6513971,Organic,18,16,27.43556642
57575,173.7393698,226.6677252,Referral,25,14,48.06491544
57576,231.4826451,217.3433181,Referral,25,13,134.2947531
57577,0.0,0.0,Organic,41,30,28.58666926
57578,122.4671736,246.5523561,Organic,16,11,109.0645776
57579,149.0264531,105.5473823,Ad,15,8,54.39191821
57580,286.4430317,418.4940956,Ad,12,3,143.2367111
57581,136.3818409,273.6515174,Referral,13,8,70.04817783
57582,158.082975,167.9232152,Organic,13,8,163.7391561
57583,154.2069153,204.0834266,Ad,17,12,149.1779074
57584,232.6953463,159.9669768,Organic,21,10,59.38038383
57585,236.0648569,172.1751641,Ad,12,13,3.525997684
57586,259.3137594,202.2726305,Organic,25,38,117.9663003
57587,107.1763713,152.0535814,Organic,12,6,68.26174926
57588,179.606433,165.4830453,Organic,15,10,175.5402264
57589,226.7722094,211.7422012,Organic,10,10,54.116421
57590,177.6424565,138.4123668,Organic,14,12,94.62217859
57591,117.6260412,189.3194369,Referral,14,11,5.178133497
57592,265.8043182,88.23936357,Organic,29,25,28.32679163
57593,191.4293536,235.0220806,Ad,7,5,51.18942865
57594,107.1462912,125.7356662,Ad,14,6,0.305791916
57595,250.1071549,170.9204609,Referral,21,30,127.1043789
57596,204.1762192,186.8574935,Organic,13,7,104.3115505
57597,218.0393145,215.6772838,Organic,27,16,148.2245283
57598,246.8183754,138.8552895,Ad,20,18,42.29342965
57599,126.0576749,314.6637339,Organic,18,9,41.52095964
57600,150.1798924,197.1583349,Ad,17,23,148.4919073
57601,196.6419335,181.4480654,Ad,13,25,160.2805493
57602,92.2300394,216.9141565,Referral,7,7,55.44226805
57603,147.074401,218.6923913,Organic,11,7,112.9800909
57604,289.082245,206.1094345,Ad,27,10,87.50336475
57605,222.4576975,156.7444574,Referral,14,17,28.58717889
57606,175.917912,114.2079358,Organic,19,15,88.87767069
57607,217.9816618,202.8219392,Referral,22,11,56.46629171
57608,192.2317385,232.335184,Ad,15,6,82.18599883
57609,231.8730636,225.9458331,Organic,11,8,140.0793636
57610,251.4041564,224.1825077,Ad,14,11,91.40042764
57611,187.6314289,64.98711796,Referral,25,33,143.8684609
57612,211.827548,193.8106327,Referral,23,21,99.20170576
57613,235.8942853,300.4535219,Ad,19,12,81.46770866
57614,168.5503853,178.2360335,Organic,24,12,35.74801381
57615,173.6154087,330.8601601,Ad,16,11,130.1697637
57616,186.2957241,224.1042611,Ad,15,14,160.6114179
57617,267.4210555,335.7655775,Referral,10,5,136.5825874
57618,226.7066335,302.8898855,Ad,9,8,98.52591645
57619,150.0731638,238.1390804,Organic,7,12,65.82615958
57620,284.054005,259.0393972,Organic,7,8,122.4982701
57621,240.0447262,215.5744723,Ad,18,13,190.7936758
57622,168.9910421,162.8735949,Organic,25,16,197.7910792
57623,225.8998328,235.8860154,Ad,23,27,64.68578537
57624,193.2862834,243.4923573,Organic,13,14,58.03694604
57625,123.6978683,110.0147194,Ad,14,10,68.20587984
57626,217.5968869,122.2639505,Referral,34,30,121.3567919
57627,205.6064917,148.5902818,Organic,23,17,91.59151811
57628,219.5175437,182.0804453,Ad,14,8,116.952482
57629,97.81377042,146.7009198,Organic,8,11,112.1169785
57630,154.4226813,81.92270666,Ad,11,17,12.69197287
57631,149.1862267,339.1009415,Organic,10,7,76.52109894
57632,157.6962677,102.0741846,Referral,12,4,29.51832376
57633,188.2884378,161.5093962,Referral,17,15,100.5860421
57634,159.5690198,98.26325421,Organic,29,23,164.3187099
57635,209.0356185,185.7406447,Ad,12,5,11.4863308
57636,313.0367207,291.0672473,Ad,7,8,116.0119321
57637,126.324862,125.1145856,Organic,6,6,27.11135548
57638,143.8147608,196.0933243,Organic,10,13,73.93140977
57639,137.0261192,196.0567221,Organic,9,7,93.22196953
57640,212.7776871,102.0412282,Ad,27,25,136.6697523
57641,136.164119,160.6126436,Referral,19,20,145.1414633
57642,0.0,225.5707998,Referral,35,41,66.7240839
57643,236.5947284,122.4433052,Ad,26,30,164.8219424
57644,249.9822451,264.6093825,Organic,8,7,86.44589805
57645,209.4759333,165.3069395,Organic,17,11,46.14864815
57646,322.2081381,246.130927,Organic,11,6,78.99156715
57647,245.5384633,176.9711864,Ad,19,25,88.87733071
57648,158.6187903,116.3588427,Organic,19,26,49.8298479
57649,338.6012232,163.1462302,Referral,29,16,66.54414577
57650,245.151744,286.1794319,Referral,12,11,158.1393798
57651,159.7776563,219.6163836,Ad,24,24,145.6795508
57652,109.5932274,167.9789698,Ad,20,10,135.3788397
57653,128.2540314,306.7536413,Organic,21,14,190.2830262
57654,221.3327956,146.8121349,Organic,18,13,50.92204599
57655,168.914962,198.9143394,Organic,14,9,41.25978957
57656,249.4776605,217.4857677,Organic,20,14,7.884522543
57657,323.8772322,218.3724864,Ad,10,9,176.7403408
57658,216.3236366,260.9472124,Organic,11,5,98.33981614
57659,291.6170457,320.659989,Organic,11,10,157.8085424
57660,227.3645433,200.6943496,Ad,16,11,158.6802085
57661,136.2718364,194.7705612,Organic,7,7,92.73632736
57662,110.2861871,192.0055482,Organic,16,9,85.09994715
57663,199.650352,262.4293344,Ad,19,10,142.5416561
57664,175.8303637,163.9851627,Organic,15,18,85.83667529
57665,183.2811877,129.9630433,Ad,20,15,82.50437639
57666,335.7624736,301.29965,Ad,8,5,167.9843898
57667,137.8987029,205.776589,Organic,17,16,154.5801722
57668,307.4665747,123.6695617,Referral,18,15,45.38051002
57669,456.4148087,311.7497964,Organic,8,7,215.3268981
57670,187.7671441,258.2343971,Referral,7,3,6.095994089
57671,266.6349067,147.8620231,Ad,25,16,59.43794121
57672,154.7079986,182.0062666,Referral,18,23,142.0719629
57673,231.981995,87.09859975,Organic,22,26,46.14845451
57674,103.8305714,182.2983093,Referral,16,20,150.8464993
57675,197.6225012,121.4183421,Ad,17,22,82.32137153
57676,190.646034,93.26021519,Referral,15,26,140.3356961
57677,228.9307399,238.8547644,Ad,10,9,116.7436313
57678,476.0213587,196.1296462,Ad,19,8,171.5306965
57679,117.3313262,136.23233,Ad,19,15,99.78991405
57680,225.5198605,364.1430859,Organic,20,14,108.4473604
57681,199.5106418,184.441918,Referral,24,21,122.28499
57682,219.5996028,270.6740152,Organic,8,7,138.6276844
57683,285.2429874,108.0196228,Ad,15,20,26.74717142
57684,275.4563615,232.6107002,Ad,25,20,95.28204246
57685,90.37162232,158.3709052,Ad,14,13,97.77531949
57686,146.0606167,170.1473589,Ad,19,11,155.0977589
57687,208.9300807,107.0840503,Organic,19,9,12.51540833
57688,300.3216051,303.2748499,Ad,10,6,213.7221105
57689,232.8252983,307.055742,Ad,10,8,196.0709877
57690,183.7157912,159.4413668,Ad,16,8,91.34024854
57691,290.5456604,208.4275282,Ad,21,25,4.780155171
57692,129.7868237,275.7409026,Referral,18,16,132.6436281
57693,129.9970009,294.1140292,Ad,15,10,195.5019783
57694,145.5221051,181.0204622,Referral,21,22,89.0415465
57695,299.8481278,240.6703289,Organic,13,6,149.9836051
57696,152.3806539,172.7681362,Referral,15,14,44.52961289
57697,365.2092985,205.8099133,Organic,20,20,25.00453623
57698,137.9953708,186.7496876,Ad,13,6,75.11686997
57699,153.3630518,116.9435219,Ad,13,15,111.495196
57700,183.6393779,269.4871148,Ad,15,14,219.7780968
57701,205.9357381,237.9940588,Organic,11,14,185.1601494
57702,219.6236417,261.8780074,Ad,24,18,75.26068336
57703,105.5900246,169.117761,Ad,18,12,50.16521548
57704,206.7638631,140.9714494,Ad,19,19,103.8428161
57705,161.256021,114.6703787,Ad,20,10,43.07123766
57706,209.4976897,176.3072925,Ad,19,31,100.9215145
57707,161.3158044,243.6126099,Organic,13,12,81.94453033
57708,291.4096546,235.8518171,Ad,11,6,180.4917118
57709,139.6966499,232.8346868,Organic,12,7,71.61858385
57710,126.3167532,210.1880954,Ad,13,9,74.48836745
57711,215.7750944,207.9080792,Organic,14,21,96.14402483
57712,305.2527796,169.9105727,Ad,24,9,86.43603921
57713,218.8883402,189.923855,Organic,25,14,13.37035224
57714,238.4888643,224.6264885,Organic,19,13,87.33235715
57715,130.2383327,84.72048694,Organic,19,16,92.81949215
57716,107.6794187,193.6889863,Referral,15,4,75.24855878
57717,198.9164203,261.2884457,Organic,11,12,129.6830371
57718,191.253243,108.1559416,Referral,16,18,58.76052057
57719,296.8415985,124.6685923,Organic,22,38,94.04463209
57720,294.4542857,395.4438495,Organic,10,3,152.5736482
57721,141.4596202,191.6009933,Referral,12,7,50.11668458
57722,0.0,208.3202352,Referral,36,21,119.1375857
57723,236.3259199,338.7361179,Referral,10,4,168.052851
57724,152.6198836,153.6744078,Organic,31,30,108.0927286
57725,215.6167575,348.8124528,Ad,12,4,102.2743451
57726,221.8749137,371.7197914,Organic,4,3,97.60520507
57727,111.4823105,166.429141,Organic,9,9,5.866459483
57728,146.6080793,291.3794296,Ad,10,6,118.3932528
57729,79.98440592,121.1679038,Organic,14,6,15.43322919
57730,154.9350908,150.4506075,Referral,10,4,2.021006251
57731,132.9146048,189.0350946,Organic,10,16,68.35041405
57732,181.8619586,169.7106666,Referral,11,9,174.3168625
57733,246.3354597,155.1392299,Organic,20,22,24.29836777
57734,235.2927315,269.075543,Ad,10,3,92.12346022
57735,134.2170711,197.4670556,Ad,19,16,140.401118
57736,151.2959937,240.8073165,Referral,18,12,147.7198322
57737,252.111739,252.7740743,Organic,9,4,114.305449
57738,140.1878405,180.4581441,Referral,9,13,98.97624187
57739,146.740725,199.2457496,Ad,13,14,170.7867767
57740,143.8695554,209.3251861,Organic,7,11,95.47205513
57741,110.9970012,190.5645857,Ad,17,21,204.1533151
57742,166.1096597,417.2417976,Organic,20,9,158.512477
57743,139.9522492,230.6353181,Organic,18,6,102.0699164
57744,101.4798851,166.0158666,Organic,16,9,116.5841722
57745,135.9381835,153.3291083,Organic,16,10,139.3560327
57746,126.5800261,237.1044261,Ad,14,16,97.97952668
57747,85.58960149,227.2609473,Referral,11,7,80.59454069
57748,112.3574038,149.7622153,Organic,26,21,152.1407279
57749,132.0512245,308.5821866,Organic,13,12,118.4098139
57750,190.89166,84.38339962,Ad,14,26,50.11073995
57751,145.5388223,332.2731111,Organic,14,16,80.7223219
57752,159.1960529,171.0852815,Organic,15,12,201.8985413
57753,228.6565615,172.8770533,Ad,23,16,91.22139152
57754,160.8964408,200.5987487,Ad,20,25,4.023064415
57755,144.9640628,191.8579538,Ad,14,15,146.8193211
57756,185.9242816,171.0523253,Organic,12,13,135.5620942
57757,477.973733,470.3095616,Organic,8,3,170.6297562
57758,178.3048833,168.0071008,Organic,24,16,116.3882652
57759,200.2147718,205.5089534,Ad,12,7,52.2211962
57760,199.6252725,336.7642165,Referral,11,11,114.6049142
57761,131.987044,147.755709,Ad,19,19,41.94938141
57762,124.8600579,288.1044635,Organic,18,9,160.9085593
57763,302.1777825,256.5838271,Ad,6,7,124.4393107
57764,190.486695,299.4726212,Ad,7,3,67.68174995
57765,170.5562967,202.2423507,Ad,9,7,58.82320075
57766,281.3026727,311.1053815,Referral,12,10,175.5998691
57767,224.1192695,199.9211656,Ad,8,4,36.98841986
57768,193.7674474,128.0677647,Organic,22,9,126.9234733
57769,145.6864906,265.0676533,Organic,16,21,170.1773206
57770,249.8929595,254.1821684,Organic,10,4,106.4568018
57771,171.9335041,152.9340484,Referral,16,7,101.4340159
57772,215.1569917,281.2314968,Ad,17,12,3.17277414
57773,166.8924274,198.3662145,Organic,11,10,72.23681114
57774,236.7779242,171.8684837,Referral,21,12,104.4518769
57775,129.818718,350.0325342,Organic,11,6,145.1451621
57776,272.7329241,187.0024798,Organic,18,20,9.140467035
57777,145.394919,179.7988311,Organic,9,17,109.8213457
57778,83.79036897,272.1780867,Ad,18,11,100.4765913
57779,169.298393,318.1852605,Ad,14,10,113.1251591
57780,170.5404477,153.0472216,Ad,10,14,51.11491329
57781,180.5160268,107.6064508,Referral,13,9,4.628427428
57782,186.3621558,117.6401175,Referral,12,20,62.86922187
57783,201.3118979,239.1776822,Organic,6,3,88.79912664
57784,361.1307712,257.3894938,Referral,10,4,122.1188717
57785,209.208613,181.9455514,Organic,19,39,81.39371679
57786,357.7028934,87.61750758,Organic,14,22,21.9752958
57787,171.1676764,175.5485654,Organic,18,16,191.7226153
57788,178.226002,263.945797,Organic,22,19,121.4941833
57789,154.7274264,221.3383102,Ad,13,9,96.06798516
57790,164.6945647,209.7335272,Ad,13,23,10.3218774
57791,118.7389766,127.399164,Organic,14,27,60.80855773
57792,360.9163904,277.9220798,Referral,11,7,217.0314094
57793,158.0258959,83.58337143,Ad,16,11,39.8911104
57794,273.3858788,239.6504665,Organic,8,8,93.56142213
57795,111.6448436,204.4065302,Ad,17,16,84.39620076
57796,135.8124117,209.8946367,Organic,15,8,7.498638903
57797,273.3213952,139.7796735,Organic,25,24,12.85012934
57798,264.9474263,222.5290228,Organic,25,25,188.7057549
57799,193.5221843,139.5699284,Ad,15,19,95.87687598
57800,219.4301613,120.0184499,Organic,19,18,67.10098425
57801,113.7008457,348.0694832,Organic,9,11,100.1995961
57802,257.2231211,206.882031,Referral,19,11,38.6794989
57803,151.0351043,69.56571678,Organic,24,14,114.2257171
57804,103.7701598,134.6260594,Ad,18,20,60.95853064
57805,99.89658309,162.1049219,Ad,17,23,82.29090223
57806,186.9999626,121.1630598,Referral,23,16,36.15687511
57807,196.7760096,319.3256301,Ad,20,30,115.543286
57808,139.7131887,176.4654185,Ad,23,20,169.5097107
57809,178.356889,85.77316307,Ad,17,14,10.10850057
57810,137.2605405,221.7740945,Ad,15,16,72.47106111
57811,247.3545363,112.422667,Ad,24,37,135.7836437
57812,187.2281456,134.3772849,Ad,18,10,70.49656901
57813,205.6016683,236.6370948,Ad,7,8,65.91216768
57814,299.8224391,200.9595592,Ad,16,5,88.0475828
57815,84.65818456,170.4554113,Organic,12,6,26.28375396
57816,114.1688651,267.7305764,Organic,9,10,81.5820989
57817,146.6475959,136.5115513,Referral,18,16,151.2902753
57818,234.9040449,336.1097812,Referral,12,7,155.3384666
57819,252.454251,185.4611102,Organic,26,23,122.3630184
57820,119.3181184,147.2567275,Ad,20,10,106.6332592
57821,211.4319417,141.2103495,Referral,13,8,57.19129518
57822,191.6973521,266.4798966,Organic,12,14,209.0641329
57823,356.4750836,132.1662518,Organic,29,37,63.43082022
57824,347.1812401,207.223794,Organic,16,14,94.67280396
57825,331.63257,255.662867,Referral,10,7,166.7834625
57826,117.172915,161.7925594,Ad,21,20,104.5506911
57827,149.2078413,51.9844938,Organic,20,33,110.904663
57828,246.0304056,211.076315,Ad,9,7,136.0589961
57829,124.1298677,330.9299506,Organic,13,12,129.3723544
57830,197.8641721,118.1462548,Organic,24,18,107.2041596
57831,207.1576314,166.3025908,Ad,12,23,92.84331022
57832,85.39208144,194.9955695,Referral,13,16,73.80932956
57833,185.0933567,413.3185464,Ad,11,12,142.9330209
57834,250.3661071,366.8109646,Referral,12,4,159.7428541
57835,209.3510054,520.2168821,Organic,8,3,83.68967619
57836,195.8975913,197.1064627,Ad,17,15,97.81258336
57837,359.4613237,294.0251455,Ad,6,7,97.82022083
57838,84.17700956,205.6958725,Ad,16,14,137.1292935
57839,198.5568187,175.1440976,Referral,24,15,111.5675715
57840,138.6688593,198.3110052,Organic,12,4,31.39809666
57841,150.3968765,247.8457294,Organic,11,8,58.64042947
57842,146.5529838,134.2570566,Ad,13,12,46.78750112
57843,176.6379799,281.6572678,Organic,14,5,76.66241046
57844,133.4390904,108.9767429,Ad,10,18,148.8078641
57845,195.5788592,307.3637867,Ad,12,7,137.6338094
57846,119.230127,229.392744,Referral,11,10,77.90702712
57847,144.6816225,248.2360685,Ad,19,10,142.4150616
57848,129.507415,228.523716,Ad,20,13,129.043098
57849,175.942126,214.6135195,Referral,14,9,32.72597043
57850,95.01391162,283.9852866,Organic,12,15,98.16330187
57851,279.6389903,215.9806315,Referral,20,10,90.75028614
57852,140.2146842,166.7336533,Organic,16,11,92.3118741
57853,146.328166,170.5543847,Organic,14,13,135.7937005
57854,231.0952098,356.4526492,Ad,7,2,63.29131477
57855,131.7078372,224.8703891,Organic,12,7,132.7294931
57856,409.9985682,287.8212431,Referral,29,34,24.73538995
57857,166.5230321,239.0093369,Organic,11,7,112.2851987
57858,120.6660497,178.9331392,Ad,9,10,97.7648994
57859,177.0202568,179.7523029,Referral,18,12,139.3225924
57860,132.6769636,222.5991498,Ad,16,11,88.48900522
57861,199.3667497,340.4907029,Ad,16,11,10.50132766
57862,271.9077756,204.1108561,Ad,8,10,101.6060674
57863,228.036452,197.52735,Ad,15,12,137.7182662
57864,149.0212099,249.9984203,Ad,10,9,100.069619
57865,208.9868714,209.4740445,Ad,26,24,160.2297433
57866,180.3712096,247.690873,Ad,16,16,134.8179736
57867,266.7878158,183.8893429,Ad,20,21,121.0246751
57868,297.6283535,450.0279789,Organic,10,2,76.95627732
57869,279.0294154,181.8455296,Referral,11,12,67.42264933
57870,117.8250107,237.2666194,Organic,12,5,43.21588508
57871,274.9340778,420.9189765,Ad,11,4,186.3571703
57872,212.2497476,250.6230068,Ad,19,14,123.9191745
57873,403.233024,373.5371023,Referral,8,3,119.9730709
57874,105.8876768,249.7767148,Organic,19,14,140.1756096
57875,126.9909957,171.5770946,Ad,12,13,120.430137
57876,242.1780664,115.3313961,Organic,18,26,180.1909701
57877,385.0072498,307.4949714,Organic,8,6,51.75349353
57878,294.9705559,144.58431,Ad,12,11,114.7147775
57879,229.8259744,203.287322,Ad,18,8,19.76022621
57880,237.5618381,131.8413362,Organic,21,15,70.77897259
57881,114.1519318,176.4276214,Ad,5,13,59.79461908
57882,244.8842198,172.1565955,Ad,27,39,101.2360151
57883,207.9795395,89.67073063,Ad,24,41,13.4577058
57884,310.0460694,451.4442714,Referral,13,5,168.0294271
57885,216.4168029,194.8480545,Ad,9,2,23.13554377
57886,208.169759,181.2989935,Ad,8,10,124.5181426
57887,126.2642101,127.4115287,Organic,21,14,91.23867312
57888,130.9403354,234.6877102,Ad,11,7,92.82361592
57889,181.7302616,133.8192903,Referral,26,36,68.58642923
57890,137.1483074,118.0553123,Ad,14,16,104.4348855
57891,402.6776526,428.3590166,Ad,14,4,182.1963131
57892,138.9544769,282.352183,Ad,11,10,131.7144224
57893,96.92498997,141.2546949,Ad,20,11,121.0065579
57894,180.9866051,139.4065802,Referral,22,12,114.5410427
57895,156.2742577,202.1161017,Referral,15,10,75.90144769
57896,96.4006776,249.4108084,Ad,19,9,117.7226098
57897,350.5423834,93.70490883,Ad,18,19,131.6457813
57898,175.5931174,136.6044767,Ad,27,17,10.75100576
57899,124.2924657,113.6542223,Referral,23,39,170.1911426
57900,163.5405154,112.8744516,Ad,12,11,97.04772264
57901,224.2062619,186.1954024,Referral,22,34,68.68639796
57902,207.7869901,209.8818359,Ad,9,12,100.4177492
57903,190.8438788,127.7560848,Organic,22,20,69.12180466
57904,168.4244542,418.7419145,Ad,19,15,97.24786849
57905,178.3760267,207.0895709,Ad,17,4,78.0588538
57906,269.7338016,187.3052889,Organic,22,27,96.94669696
57907,139.6717344,136.0082856,Referral,14,28,156.2302146
57908,168.4354363,202.8530116,Ad,11,11,158.8756892
57909,251.3662674,463.6813153,Ad,11,6,206.3231393
57910,179.3913924,228.7346151,Organic,12,9,62.3644809
57911,176.3902197,149.6465557,Ad,22,29,75.69903599
57912,207.9804232,214.7372141,Organic,11,10,115.7987677
57913,177.382455,117.6499811,Referral,19,15,3.970134126
57914,274.9793161,204.0988215,Ad,27,23,72.07462876
57915,82.03983032,202.6229099,Referral,15,8,72.01893876
57916,218.1645652,137.8461505,Organic,28,26,99.03389217
57917,273.6626267,194.7682568,Organic,14,11,75.0731615
57918,289.6869241,201.0232709,Referral,18,20,94.6031777
57919,189.7112777,271.2959717,Ad,8,12,115.9170577
57920,309.1555996,157.8728924,Referral,8,8,23.66661076
57921,241.0677504,352.1315398,Ad,8,4,32.63388524
57922,102.6447697,237.8231105,Organic,14,14,130.3414506
57923,157.1034352,126.3563572,Ad,5,6,58.97871185
57924,197.132482,165.7521466,Organic,14,11,91.29472381
57925,188.6007085,275.2591031,Organic,19,11,78.41674468
57926,186.4041691,211.9655071,Ad,20,16,98.56872578
57927,217.4514962,149.0525259,Ad,6,4,17.40024074
57928,261.4021966,149.8960438,Referral,11,10,63.49323881
57929,109.2521381,208.744812,Ad,24,24,122.4598835
57930,119.3894906,171.3977757,Referral,21,15,110.1471752
57931,252.6993029,181.032209,Referral,11,9,126.2172799
57932,169.025376,134.2112205,Organic,17,14,61.00027738
57933,132.8628451,200.3458306,Organic,19,18,9.170334815
57934,152.1320629,200.2316025,Ad,11,13,115.9975207
57935,193.5613985,152.0579081,Organic,20,26,148.0195454
57936,122.6480297,187.3573121,Organic,23,26,101.9537886
57937,214.3152351,186.8507148,Organic,26,19,224.5213805
57938,176.3117576,229.4456625,Organic,23,21,160.8482416
57939,161.1127035,189.9650403,Organic,13,18,96.94145594
57940,186.3487724,177.1326533,Referral,10,6,47.07091057
57941,305.0735318,421.3918525,Ad,8,3,161.004106
57942,178.3440936,124.0402802,Ad,14,10,69.01715566
57943,143.2178636,219.1452686,Organic,17,20,138.5514527
57944,147.739081,215.4464432,Organic,17,19,182.5536997
57945,335.6754235,163.1000796,Organic,26,40,100.7273298
57946,158.0431099,181.2746887,Ad,15,11,58.27787597
57947,273.882713,291.2262573,Referral,13,7,183.615841
57948,211.4079108,199.0221997,Ad,13,13,185.1964841
57949,221.8089642,198.9183544,Referral,22,16,107.1618097
57950,163.9404806,269.8644499,Referral,13,5,37.50329562
57951,476.5008212,332.0751552,Ad,7,3,124.0732402
57952,183.0675881,301.3399753,Organic,11,4,122.8261756
57953,139.6126938,209.1529706,Ad,20,13,123.0408886
57954,113.3823139,144.5463921,Referral,10,22,76.56124725
57955,159.4233659,104.9136184,Referral,16,11,74.08961988
57956,193.04604,104.6273729,Referral,18,16,48.23452358
57957,226.4299691,208.5116803,Ad,17,19,174.9875614
57958,192.3969879,208.9464666,Ad,10,11,97.78117175
57959,252.9686444,197.2465485,Referral,12,9,100.5764971
57960,123.7101939,105.0878836,Ad,12,13,56.96666419
57961,120.4374763,275.8595555,Ad,10,9,59.32838055
57962,171.7448331,196.7789595,Referral,13,12,190.9658499
57963,209.3800131,242.0740789,Ad,12,8,129.2252609
57964,202.7207474,316.0138972,Ad,12,7,97.12401505
57965,195.3483925,193.8402986,Organic,14,14,74.16204687
57966,194.3461062,198.5398446,Organic,17,9,77.22840606
57967,196.5852384,113.1113362,Referral,21,18,120.7938703
57968,232.8980609,210.3221091,Ad,8,9,49.29020524
57969,102.4922196,189.1352689,Organic,11,12,95.51274
57970,212.0030836,211.9765466,Ad,19,14,128.7005194
57971,327.8255583,175.3806467,Ad,28,23,36.976505
57972,129.5362508,197.115534,Organic,16,18,55.60765533
57973,284.5531112,338.8385044,Organic,10,4,174.8994417
57974,319.004813,252.7653833,Referral,12,6,184.4245721
57975,213.8436954,221.3772847,Ad,18,11,91.21964585
57976,249.4242116,221.1340184,Referral,21,21,159.0910236
57977,196.8211968,117.1408687,Referral,24,27,137.0857087
57978,296.8248218,312.0415569,Ad,5,3,54.22675742
57979,278.362012,237.0011342,Ad,17,15,133.8397648
57980,96.30033708,160.3441761,Ad,15,20,166.4780606
57981,166.6202665,157.276533,Ad,19,13,5.938941518
57982,299.894105,278.7562811,Referral,15,8,198.187433
57983,186.7952145,168.5474656,Referral,22,23,72.50515336
57984,241.3004255,238.9577764,Organic,4,4,67.15477114
57985,141.0096631,139.1582772,Ad,11,13,71.1847439
57986,254.8344817,177.9534802,Ad,26,21,86.82693974
57987,201.8607455,267.9088144,Ad,12,14,129.9499731
57988,205.7770376,114.0056663,Referral,20,19,74.28007424
57989,239.2519934,260.1006942,Ad,11,8,141.3229918
57990,238.3546804,80.47120998,Referral,20,31,98.58273172
57991,328.5291937,290.3354667,Organic,11,4,163.498339
57992,176.61081,191.9020962,Ad,4,8,48.93593453
57993,132.0075892,128.0469105,Ad,16,27,70.31091909
57994,199.8497666,161.4543722,Ad,12,10,152.4968697
57995,263.2339192,194.8913676,Referral,16,10,27.07017587
57996,196.108266,251.001623,Ad,14,4,121.241994
57997,165.9746551,169.1452452,Organic,11,17,14.25879228
57998,166.3431091,132.3129619,Ad,16,12,47.47827391
57999,205.6195898,215.4966809,Referral,18,25,118.7196893
58000,168.0584173,126.8273924,Ad,18,12,98.39883224
58001,138.7043176,388.8051097,Referral,12,8,138.0356585
58002,162.9021372,200.5938762,Ad,25,35,85.73090986
58003,94.8084959,189.7734034,Ad,17,14,136.7535318
58004,186.7888379,164.9614572,Referral,15,14,81.46822862
58005,269.5483775,283.0295454,Referral,30,22,55.60749144
58006,205.1017316,195.7940944,Organic,13,12,51.07423845
58007,233.8474769,152.0073367,Ad,12,11,10.0576961
58008,157.5190367,213.6226492,Ad,18,25,134.2169517
58009,203.2985113,156.2093715,Referral,8,7,106.3699173
58010,137.489087,175.0123861,Ad,8,7,20.44202015
58011,196.4788561,268.4850339,Organic,20,5,148.6129822
58012,211.2385935,175.2854426,Organic,24,16,12.01507685
58013,195.9786383,251.9186689,Ad,12,4,126.0735735
58014,183.2914964,173.6633797,Organic,15,7,35.40361872
58015,252.5315373,153.4416685,Ad,11,11,8.455363746
58016,184.1302688,98.27617634,Ad,17,27,187.5922726
58017,205.6161677,146.2489301,Ad,20,23,111.6024971
58018,191.8417273,121.6668052,Ad,14,20,134.5685409
58019,166.018472,207.5529132,Referral,12,9,96.71372786
58020,140.5884358,167.0443454,Referral,14,18,129.554137
58021,152.7304609,117.1200392,Referral,19,27,101.6144828
