outcome,treat,channel,recency,frequency,monetary
102.885314,0,Ad,20,15,115.8104105
192.6291846,0,Organic,12,8,166.4512781
224.9995434,0,Organic,13,12,141.7817179
183.4199552,0,Organic,20,28,101.6951649
187.9354412,0,Organic,12,17,96.53452075
202.2758014,0,Organic,25,19,63.48390166
357.920481,0,Referral,13,8,117.6042722
253.3107769,0,Ad,22,13,42.90729138
151.0119895,0,Organic,16,27,64.36919187
265.6245008,0,Organic,30,35,76.07412459
234.7542541,0,Ad,34,26,78.68164891
123.3819515,0,Ad,14,14,120.9844567
248.7101084,0,Ad,13,7,130.443612
123.3475584,0,Referral,17,17,89.3182555
133.3803416,0,Ad,18,15,40.15370009
236.712212,0,Ad,13,19,119.3580163
192.9804641,0,Referral,14,11,27.68457665
155.5036244,0,Organic,13,14,91.54715128
114.8153084,0,Ad,16,13,20.37786918
163.2892465,0,Organic,23,13,80.91466532
253.8453924,0,Ad,18,19,75.08059754
58.80259112,0,Ad,17,29,128.5654145
116.9881091,0,Organic,13,26,133.9968705
346.4735411,0,Organic,7,4,167.0300832
170.7544261,0,Referral,19,18,93.38751906
234.2977508,0,Organic,29,20,97.14505938
174.0616302,0,Referral,11,7,115.8984936
215.0478804,0,Ad,10,7,61.76099388
193.9083158,0,Referral,11,7,89.57174639
206.3159305,0,Referral,9,6,75.96947807
220.1517307,0,Organic,10,5,112.3119583
316.2798364,0,Ad,10,6,50.52571867
218.0601707,0,Organic,11,12,25.1360189
168.3758026,0,Organic,11,10,123.7276124
169.3696111,0,Ad,15,9,71.3509505
218.5155889,0,Organic,20,17,48.89608672
158.1589424,0,Referral,8,8,83.88298333
158.807514,0,Ad,14,16,145.2033396
138.851469,0,Ad,18,10,108.0980763
200.9731454,0,Referral,22,21,95.88303835
156.8704813,0,Organic,15,9,145.4217381
212.5989702,0,Ad,16,28,212.5450158
238.46557,0,Referral,12,8,106.3390591
122.1894428,0,Ad,23,14,149.39229
101.0128058,0,Ad,16,12,74.50010889
90.47750446,0,Referral,19,30,204.8712059
258.0592743,0,Referral,19,17,58.91108617
155.2675867,0,Ad,16,13,124.3408886
145.4282779,0,Organic,18,19,126.5418766
93.645257,0,Organic,15,18,86.70516998
163.5712336,0,Ad,21,10,41.65831492
171.4092125,0,Ad,14,9,146.9351982
248.4734282,0,Organic,19,21,94.92634376
107.7846142,0,Ad,20,16,97.51680407
90.48580227,0,Ad,16,19,133.8429113
225.0624877,0,Organic,28,10,117.5658572
160.7401375,0,Ad,11,10,137.9539432
171.3428517,0,Organic,12,8,150.101674
158.3859837,0,Organic,15,16,17.36024885
137.4677523,0,Ad,20,15,148.0169158
311.2837145,0,Ad,23,21,8.308454174
100.3331393,0,Organic,12,10,78.99351638
116.0697272,0,Referral,15,10,98.86909258
86.75213226,0,Ad,12,13,71.34459793
111.1168469,0,Ad,14,8,77.25656728
66.03191775,0,Referral,11,10,52.5758074
279.9687957,0,Organic,12,10,107.2079216
137.4150354,0,Organic,16,6,6.241921507
234.396393,0,Organic,7,8,138.5636545
155.2230063,0,Ad,15,15,100.7471839
251.0818098,0,Organic,7,3,138.7433084
374.4475808,0,Ad,10,7,129.6823536
217.3044227,0,Ad,33,30,139.3618983
131.8372789,0,Referral,22,22,122.2274
199.5979604,0,Organic,14,11,144.6187435
271.3867144,0,Ad,7,8,177.6301896
267.1974069,0,Ad,13,9,187.0481551
244.9754521,0,Referral,13,17,63.24174189
113.3703808,0,Ad,15,13,31.5990586
165.7512859,0,Organic,13,10,41.42125471
322.4895423,0,Ad,9,6,61.78679037
308.726508,0,Ad,14,3,129.0039169
153.9408195,0,Referral,18,18,97.80840598
264.096013,0,Ad,13,13,117.5857316
215.3060146,0,Ad,19,24,81.20697976
260.6585971,0,Ad,12,4,129.0721814
131.0591115,0,Ad,15,13,104.9716333
169.2651609,0,Ad,10,14,39.30570665
195.3053613,0,Ad,16,7,200.3949291
413.7461587,0,Ad,27,28,120.4389975
60.439415,0,Organic,9,10,14.27811482
240.5116988,0,Ad,12,6,118.7927874
136.5847935,0,Organic,14,17,59.48494247
333.1659584,0,Ad,12,7,171.3447007
204.4989348,0,Referral,31,21,19.08849749
259.2793645,0,Organic,24,25,175.9859421
192.7857466,0,Ad,17,12,64.82514
134.4475709,0,Ad,14,14,57.47373119
205.9840205,0,Referral,16,10,159.66298
137.444988,0,Ad,21,13,181.6477139
125.4656693,0,Organic,7,4,10.29340923
176.8783219,0,Organic,9,6,81.288618
265.5779011,0,Organic,16,14,26.76433978
133.7963144,0,Referral,16,15,138.278047
131.9766472,0,Referral,13,10,119.3842188
253.5214152,0,Ad,19,21,148.3503014
203.7666785,0,Ad,20,28,67.67261128
210.1009254,0,Organic,22,19,102.9691043
133.5596369,0,Ad,20,21,197.8647246
193.9360097,0,Ad,5,3,48.38420352
107.0341007,0,Ad,14,14,93.00610996
138.628449,0,Referral,20,11,30.53315745
120.1991328,0,Referral,13,11,89.70304099
200.5899904,0,Ad,13,6,110.719668
364.7210513,0,Ad,10,2,89.1865675
123.477377,0,Organic,15,10,83.23603328
180.9604798,0,Organic,11,13,89.04713561
206.8155811,0,Organic,21,27,116.4539832
405.6459687,0,Organic,23,15,65.28550334
120.4543825,0,Organic,18,17,90.01345736
261.5039433,0,Ad,12,3,62.22414317
218.2559109,0,Organic,15,38,163.166246
178.91931,0,Organic,25,15,201.9095604
282.9297019,0,Ad,8,15,135.8365054
94.83235933,0,Ad,12,23,45.32465758
256.5604042,0,Ad,23,34,33.47901687
173.7842505,0,Organic,12,9,66.94131207
221.8211637,0,Ad,18,24,87.13673593
249.1380496,0,Ad,12,10,35.32419818
152.2830704,0,Organic,10,5,73.47245903
269.9685828,0,Ad,20,45,116.8530483
196.7178292,0,Ad,16,25,109.7666417
144.4602251,0,Organic,14,13,8.512718006
192.3934792,0,Ad,20,22,107.0186348
194.4627172,0,Ad,4,7,87.08032932
318.0635287,0,Referral,13,13,177.0820635
178.6177381,0,Ad,11,6,106.9299025
277.0637144,0,Ad,14,8,168.4115313
134.5083321,0,Referral,18,17,174.5926616
201.1430805,0,Referral,11,17,136.2225634
192.6032601,0,Organic,11,16,53.24841649
176.1445262,0,Organic,21,4,104.6335165
177.1086125,0,Referral,18,22,145.5242651
151.3975359,0,Ad,12,4,76.87841947
210.7449682,0,Ad,14,4,50.92996067
431.1480535,0,Referral,6,2,141.6585293
191.5292841,0,Ad,16,12,145.2048706
236.6666832,0,Ad,10,4,161.5357449
157.7001362,0,Referral,18,11,106.1525624
186.1298289,0,Ad,28,21,33.73841592
109.7522842,0,Organic,20,34,111.3023526
431.9881565,0,Ad,22,29,59.96353749
168.5937119,0,Organic,22,14,55.43525026
260.1787303,0,Ad,18,15,95.33141471
112.4988315,0,Referral,18,12,28.13084079
181.8470473,0,Ad,21,29,78.1850905
196.79136,0,Ad,11,6,144.3405258
277.3123937,0,Organic,21,28,124.0071657
233.8797669,0,Ad,12,15,125.7703236
171.5779154,0,Referral,8,11,177.0463701
249.6457571,0,Organic,18,26,101.6131406
244.9166346,0,Ad,19,15,111.1759549
152.5541359,0,Ad,13,12,117.3466431
211.7990279,0,Referral,9,13,93.1963667
203.9172065,0,Ad,18,13,169.7130196
292.8922504,0,Organic,21,32,88.21627186
121.3426133,0,Organic,13,10,72.6142489
278.5863044,0,Referral,14,6,64.60496231
145.9029662,0,Ad,17,19,128.5013507
135.767072,0,Referral,13,12,100.3517213
138.5039785,0,Ad,17,14,128.3966379
187.248036,0,Organic,13,17,116.4380625
116.4952957,0,Referral,16,11,131.7374592
279.6936531,0,Ad,18,17,109.4247586
267.2520784,0,Organic,23,12,104.422035
179.3964984,0,Ad,4,4,24.28661916
101.3003782,0,Referral,9,6,54.74625272
176.7978397,0,Ad,14,14,142.7182682
221.4418272,0,Ad,15,13,177.060712
178.0942948,0,Ad,16,19,57.72967955
199.0235624,0,Organic,24,10,118.8497519
170.0877765,0,Referral,5,7,11.31158454
392.8099461,0,Organic,6,2,123.2169446
107.7177535,0,Ad,19,8,139.4009667
113.7333441,0,Ad,15,15,39.64486731
153.2876721,0,Organic,15,6,80.17134117
366.1637271,0,Referral,10,3,222.7469062
254.9832234,0,Referral,9,8,165.6634668
345.8221143,0,Referral,6,2,105.127053
178.895756,0,Organic,19,15,26.94806327
294.9036403,0,Organic,30,23,96.22061362
234.4702857,0,Referral,10,5,43.45298897
133.5887708,0,Organic,26,19,133.9605736
158.1569958,0,Referral,26,18,101.297033
102.1799625,0,Referral,20,20,125.6856294
245.2472165,0,Ad,18,12,102.1423147
275.9597172,0,Ad,26,21,88.28300463
140.2453476,0,Ad,23,22,129.0021635
236.5688948,0,Ad,10,9,120.8966125
161.9623347,0,Ad,16,11,123.9052669
120.9280081,0,Referral,6,8,98.95770571
282.9460036,0,Ad,9,5,165.2152026
246.1964756,0,Ad,11,11,34.37347298
169.8006074,0,Referral,17,12,59.35787793
203.4725191,0,Ad,18,13,127.6200306
115.7266963,0,Ad,18,16,180.649
213.2931216,0,Ad,11,4,65.65819187
149.0364555,0,Ad,15,12,137.9531157
187.1510356,0,Organic,15,10,112.1142234
225.4710192,0,Organic,10,6,155.071327
408.7784555,0,Referral,7,3,177.9953791
320.2932989,0,Ad,15,6,34.98479027
107.5299827,0,Organic,21,14,85.23249383
171.3639124,0,Ad,19,16,139.4412718
250.14647,0,Ad,22,16,37.91772545
165.7646616,0,Referral,17,7,47.73681717
182.1265843,0,Ad,17,24,72.70492036
130.977765,0,Organic,17,8,91.16284263
166.9504237,0,Referral,13,6,140.9939657
158.2474051,0,Ad,12,12,87.44212093
71.29757869,0,Organic,13,9,62.88451462
229.6522888,0,Ad,13,8,140.7512531
121.1207719,0,Ad,9,10,102.2947849
174.8066824,0,Organic,15,17,16.95561654
125.6572995,0,Ad,19,14,100.0299477
220.6699134,0,Organic,16,12,83.1685337
352.4916671,0,Referral,32,21,90.44845212
122.362448,0,Ad,15,9,102.1195062
248.0856475,0,Ad,15,22,124.6432739
121.8973881,0,Referral,15,13,128.9283496
181.0228493,0,Ad,15,9,99.5124716
245.6391952,0,Organic,8,5,113.1394032
248.8820963,0,Referral,18,20,67.40784662
322.5058208,0,Referral,29,22,127.438391
242.1889328,0,Organic,19,37,15.83404742
120.8571529,0,Ad,14,13,67.2083269
156.4418386,0,Organic,25,16,142.0712576
149.1835981,0,Referral,14,14,179.5330454
253.6703463,0,Organic,10,4,92.83767295
493.026327,0,Ad,8,4,125.0307971
168.9201988,0,Ad,16,8,157.7244761
139.469121,0,Ad,15,25,27.38241331
214.2324336,0,Organic,15,20,79.27480599
259.3058697,0,Organic,23,22,168.8849496
107.6660682,0,Ad,18,10,34.19609299
170.793168,0,Ad,14,10,119.6090751
252.2632481,0,Referral,10,5,130.9215801
298.7903224,0,Organic,22,17,116.1973831
205.8330636,0,Organic,17,17,105.9638531
135.5959801,0,Ad,19,9,37.77213341
177.0814912,0,Ad,8,9,116.9727433
325.2831867,0,Ad,11,6,206.3173205
212.5429454,0,Referral,11,12,158.5376138
197.76941,0,Ad,13,2,69.65402929
166.8197881,0,Referral,15,14,140.2277965
178.3634044,0,Referral,17,14,105.2719589
166.6191665,0,Referral,8,11,49.83416194
192.4329193,0,Referral,13,9,91.01984704
199.6540171,0,Referral,13,16,100.5792967
151.9232894,0,Ad,17,16,79.03954104
209.4928388,0,Ad,14,4,69.38470706
164.5612393,0,Organic,17,15,195.56582
165.9170042,0,Referral,24,11,118.151581
166.0360766,0,Ad,19,15,56.7015109
184.7579199,0,Ad,20,11,138.9646926
110.5591387,0,Referral,22,30,57.56357252
88.37591965,0,Referral,15,9,16.15697309
175.2328464,0,Ad,12,6,129.5115276
208.3287052,0,Referral,11,10,84.97818134
153.4418005,0,Ad,15,14,72.78251479
170.4411039,0,Organic,18,21,67.87203482
191.1783501,0,Ad,18,18,108.5184535
182.5194297,0,Organic,18,12,73.95300658
117.6375137,0,Ad,15,25,96.51476026
128.5149357,0,Ad,18,25,50.34233325
158.6996848,0,Referral,9,10,65.85939161
109.14314,0,Ad,16,23,152.2032914
220.3199144,0,Ad,21,31,86.53015257
186.5569828,0,Ad,20,10,13.14670865
253.3234534,0,Organic,27,19,57.29247351
100.5453313,0,Ad,25,14,122.3374269
131.7620294,0,Ad,13,7,37.92958641
214.0900991,0,Referral,22,18,191.0065482
161.0578652,0,Referral,21,21,142.5348931
276.3813616,0,Ad,6,4,110.8579338
113.3627567,0,Ad,13,5,24.37189602
187.772295,0,Organic,11,7,35.27865726
243.9108888,0,Ad,19,38,136.5749722
339.910955,0,Ad,9,2,96.09012837
110.9561095,0,Ad,12,20,78.17127436
211.779815,0,Ad,10,13,128.8345798
279.6626116,0,Organic,20,17,130.9536743
172.999563,0,Organic,5,4,65.08099412
124.190542,0,Ad,14,11,57.80526326
186.6922527,0,Organic,13,10,197.8700878
179.5848645,0,Ad,11,9,83.50350166
140.1401457,0,Organic,22,17,105.2207066
113.3452709,0,Referral,8,10,139.6454885
243.9027964,0,Organic,32,27,13.21832764
290.4146017,0,Organic,25,24,66.0635948
223.8332092,0,Ad,15,9,170.3767758
257.5005558,0,Organic,10,12,132.3249155
310.0287329,0,Organic,9,4,57.10569913
237.7031546,0,Referral,11,7,97.36007202
177.281455,0,Organic,13,13,71.69264365
365.390902,0,Ad,24,19,62.94391287
158.5808501,0,Ad,11,11,224.3875609
197.690718,0,Organic,15,19,126.5359622
101.8758879,0,Referral,16,11,126.4690561
309.9482849,0,Ad,16,21,116.2434248
138.1716403,0,Ad,19,14,80.09223198
231.4185092,0,Ad,16,18,85.17859964
156.385403,0,Ad,11,9,97.68423606
183.2613192,0,Referral,34,17,38.94887817
151.818599,0,Ad,11,14,101.6696873
149.8745142,0,Ad,18,4,53.71463684
284.0784255,0,Organic,12,8,169.2044135
293.9479981,0,Organic,8,7,191.8587112
193.0440998,0,Referral,14,9,148.3014955
176.582155,0,Organic,16,21,68.20918453
383.6807079,0,Referral,28,30,208.4972385
77.97801109,0,Ad,18,11,123.4078655
237.6720071,0,Ad,22,12,2.090285251
145.3797116,0,Ad,26,27,108.4807534
191.3061317,0,Ad,13,10,167.4533433
178.2638201,0,Ad,16,10,107.6613721
245.8529673,0,Referral,14,28,81.2042939
356.11109,0,Ad,9,3,102.7877697
159.0368074,0,Organic,16,12,12.34588053
134.3089769,0,Ad,7,3,55.63336817
180.0137356,0,Organic,13,8,82.58213779
216.7627741,0,Organic,13,9,28.30263373
218.315703,0,Organic,12,6,9.755653777
202.7226612,0,Organic,18,12,160.242393
123.3117051,0,Referral,15,12,146.7884479
77.26882663,0,Organic,16,13,120.6367873
222.7783088,0,Referral,24,20,97.89568248
225.3586504,0,Referral,14,6,135.6428594
144.5057299,0,Organic,18,12,187.8927389
224.0537003,0,Organic,22,22,102.2923542
193.2801412,0,Organic,13,12,60.46157305
194.091592,0,Referral,22,10,185.6633187
237.4171233,0,Ad,27,20,6.564783874
176.9625085,0,Ad,14,11,153.653175
267.6800039,0,Referral,21,34,116.8861002
210.8321686,0,Organic,14,20,23.60033003
195.9605788,0,Organic,20,23,54.22841968
300.0681753,0,Organic,23,30,160.3011599
188.4479876,0,Ad,18,13,43.85111923
0,0,Referral,39,22,116.3635242
230.8030217,0,Organic,11,8,109.3442853
242.2134563,0,Organic,9,16,130.078037
135.7140626,0,Organic,11,8,143.9760205
214.8199025,0,Ad,22,18,171.2727834
167.2203652,0,Ad,14,11,58.54609442
148.2828599,0,Organic,10,11,24.21944514
225.4501122,0,Ad,11,14,31.18077486
131.4640257,0,Ad,19,25,115.6707059
221.6183907,0,Organic,21,19,6.517445116
189.9521625,0,Ad,10,6,9.17021806
169.2433987,0,Ad,14,12,105.7110418
359.8404223,0,Referral,12,20,131.7228817
168.8787103,0,Organic,19,20,109.4384723
402.9823241,0,Organic,14,6,48.20412823
226.4812628,0,Organic,13,5,166.6160962
134.5367464,0,Ad,13,14,124.2777775
172.657962,0,Referral,25,25,166.9985031
129.5933943,0,Ad,12,8,63.81607143
269.259842,0,Referral,12,12,224.0790708
112.2754092,0,Ad,12,12,18.33763969
110.3786494,0,Ad,9,11,10.43247343
353.5026969,0,Organic,29,19,122.8901597
273.5857816,0,Referral,11,6,152.6161147
331.5755574,0,Organic,15,12,213.6837151
170.500707,0,Organic,20,24,128.8785282
201.9472899,0,Organic,14,13,61.95135406
201.262002,0,Ad,9,9,178.2333556
313.6447915,0,Referral,11,5,20.98118076
125.0517683,0,Ad,10,17,188.7747754
93.97581188,0,Ad,18,8,158.2987776
254.7379281,0,Ad,6,5,127.3796386
145.9069901,0,Referral,12,7,20.3531345
96.46605095,0,Ad,13,8,52.37654567
99.47083975,0,Referral,19,21,159.0893097
123.6676098,0,Ad,19,12,33.31430084
242.8584447,0,Ad,12,5,147.8046528
293.3481138,0,Ad,18,13,54.29527214
313.2922388,0,Ad,12,6,108.7713922
180.830739,0,Ad,11,8,71.72488642
173.8822545,0,Ad,23,21,65.59014282
338.7680053,0,Referral,26,13,27.94920795
191.5852466,0,Referral,14,22,123.9897911
198.9120759,0,Organic,21,37,88.47546767
125.0835987,0,Ad,22,17,107.9655028
0,0,Organic,37,26,97.27615446
94.89753132,0,Ad,18,8,87.75434135
155.8977352,0,Organic,9,3,5.331244108
200.849912,0,Ad,17,14,143.7937534
135.5457923,0,Organic,16,11,39.25695931
285.3294173,0,Ad,26,30,93.9124783
112.5883468,0,Organic,9,12,89.81298026
123.9680218,0,Ad,12,23,138.7755501
97.18093571,0,Organic,16,10,49.22705263
177.5416239,0,Organic,17,15,77.52750812
148.0066246,0,Referral,14,6,111.5232442
292.7730051,0,Ad,23,29,11.58606257
152.3564281,0,Ad,22,17,83.71992748
124.6146712,0,Organic,19,17,168.4029229
251.8549498,0,Referral,19,18,0.024329461
222.6135482,0,Referral,14,11,76.19407404
157.5074318,0,Referral,18,18,67.3281534
181.690294,0,Organic,20,9,8.4607087
157.7515796,0,Organic,28,16,173.4496399
170.3211028,0,Ad,13,11,181.8170221
264.880728,0,Ad,8,5,140.6539684
168.7660367,0,Organic,15,14,91.23899474
452.3614842,0,Ad,10,3,82.29195495
153.8507894,0,Ad,21,20,44.81661277
194.4514708,0,Organic,21,8,48.11709906
125.7674296,0,Ad,17,8,114.0792278
215.541437,0,Ad,20,8,108.0871565
198.5355874,0,Organic,13,6,142.1258182
124.4411683,0,Organic,15,6,2.44637071
131.5694349,0,Ad,18,15,87.2720806
100.3537377,0,Ad,18,15,97.33641329
175.9205788,0,Organic,18,24,64.91545365
132.8765179,0,Organic,17,11,126.6906664
308.6644337,0,Ad,22,11,90.51502085
152.488481,0,Referral,11,13,133.9176937
218.8398467,0,Ad,16,19,122.8598237
229.3069011,0,Ad,9,9,138.5863014
137.6357214,0,Organic,14,9,134.7000891
220.2926248,0,Ad,15,15,126.7718416
225.2650745,0,Organic,22,13,165.3070756
171.7444277,0,Ad,19,12,106.1398505
215.9507981,0,Ad,22,16,153.5593811
174.09396,0,Organic,21,24,37.17439865
251.2870337,0,Ad,29,27,66.49086333
220.8936282,0,Ad,21,10,112.0561865
83.04999775,0,Ad,15,10,139.3957695
222.6680119,0,Ad,14,9,60.21301924
197.3847741,0,Organic,17,15,103.5606124
214.6920185,0,Referral,6,3,72.69335491
190.6477434,0,Ad,13,12,118.5478801
222.7418605,0,Ad,17,18,84.49832626
231.2670323,0,Ad,11,7,154.3856012
258.7682077,0,Referral,16,6,158.9585846
302.5744626,0,Ad,12,4,46.99346256
166.6645268,0,Ad,19,20,52.85376547
225.0042872,0,Referral,14,7,85.19555507
112.565483,0,Ad,11,7,36.1940171
238.6377821,0,Organic,17,23,34.70275493
118.9615694,0,Organic,18,17,80.52880786
278.9529819,0,Organic,13,14,66.59673757
277.9379636,0,Ad,14,14,97.93763659
299.3963844,0,Referral,22,10,61.18032344
153.7089044,0,Referral,17,17,101.7123565
157.2879208,0,Ad,25,19,64.71641907
144.7008871,0,Organic,22,19,72.35039684
0,0,Organic,41,29,42.73234718
161.0507937,0,Organic,18,22,24.57760557
254.8125017,0,Ad,24,46,149.7902366
130.4977481,0,Ad,21,14,183.3342679
138.5984135,0,Referral,19,12,109.7645751
150.7011421,0,Ad,16,6,10.4417479
216.2839553,0,Organic,6,4,72.86371193
146.8560505,0,Ad,26,24,89.5882213
205.3147116,0,Ad,9,13,104.2034189
233.2992416,0,Ad,11,11,146.0993377
259.6460681,0,Referral,13,11,231.4109445
114.6857433,0,Ad,12,13,101.4949571
118.9024024,0,Organic,11,11,105.3246989
159.9180417,0,Organic,10,6,88.06390637
227.5174935,0,Referral,12,14,18.04973814
175.6992106,0,Organic,20,16,185.5718578
0,0,Ad,35,47,125.1251531
350.2163197,0,Ad,12,7,276.6058326
159.0768079,0,Organic,10,17,139.1071303
109.6851031,0,Ad,15,23,66.98832082
114.6409404,0,Organic,16,18,163.3899544
89.50073725,0,Organic,18,7,100.1395784
189.9198514,0,Referral,11,11,111.5892913
240.8974915,0,Ad,10,5,144.4634975
209.7120355,0,Referral,21,19,122.6536769
186.8015098,0,Organic,13,4,158.3489806
152.7027374,0,Ad,12,12,169.1858097
321.5963481,0,Referral,12,10,66.70962874
327.9526237,0,Ad,18,21,1.241047298
265.973351,0,Referral,16,19,117.7667888
254.7992545,0,Referral,17,9,107.7490933
154.0725128,0,Ad,15,9,186.9763145
163.0526664,0,Organic,9,12,45.19417078
187.8353789,0,Referral,17,12,41.45696232
250.082921,0,Organic,18,30,118.5488756
159.3094439,0,Ad,19,9,137.5239415
161.1086724,0,Ad,18,14,88.17201999
82.89375091,0,Ad,10,8,57.26052007
220.3938577,0,Organic,6,10,39.31452079
224.3998242,0,Referral,19,12,53.72152114
134.1011318,0,Ad,20,16,134.2887727
169.3083671,0,Organic,15,13,135.4999048
218.0681749,0,Organic,14,9,198.7274263
176.7281393,0,Organic,16,9,91.38374683
294.524773,0,Organic,28,22,143.5465952
176.0447489,0,Ad,11,7,71.27011531
227.6674937,0,Ad,16,9,56.87944401
211.1913781,0,Referral,18,13,89.80006953
226.5359686,0,Ad,10,4,69.07912399
211.2698038,0,Organic,13,12,71.48782422
147.5325845,0,Organic,18,17,116.4245246
217.6585333,0,Referral,18,11,225.7844133
230.1813979,0,Ad,27,18,174.9662121
261.1972216,0,Organic,27,20,33.99701533
272.0718769,0,Organic,22,14,22.0303708
244.6032698,0,Organic,22,25,83.70440234
178.9759986,0,Referral,23,22,74.41744056
218.6912061,0,Ad,23,17,44.3893317
140.1686193,0,Organic,10,7,71.57355408
220.0556345,0,Organic,13,11,92.86583074
171.5958902,0,Ad,20,23,151.7045218
175.1565118,0,Ad,14,23,121.5176034
150.9114796,0,Organic,14,7,110.0599414
200.9545101,0,Ad,28,21,99.32725201
191.7874598,0,Organic,17,15,127.7435862
170.4073177,0,Referral,15,7,62.8235884
102.7507105,0,Ad,15,7,85.2591675
281.5645889,0,Referral,11,12,133.5624903
216.616217,0,Referral,32,19,137.2930716
269.7020758,0,Organic,27,21,126.9438687
128.4713757,0,Ad,17,13,69.0091122
167.7263517,0,Organic,16,11,179.8496598
94.82261798,0,Referral,15,8,114.7263613
233.6237085,0,Organic,15,16,93.62682469
284.6531533,0,Organic,18,18,36.99250432
170.4434125,0,Ad,21,21,25.94579643
154.4803123,0,Organic,14,11,73.36779989
175.5663527,0,Ad,12,5,126.5551422
272.1990549,0,Ad,8,8,134.1119805
166.7881661,0,Ad,26,17,155.3540544
250.1512194,0,Ad,18,8,162.7259051
133.3640236,0,Ad,14,14,105.6843909
266.6342017,0,Organic,26,22,88.37843457
135.1372291,0,Organic,14,12,40.62629215
190.3282717,0,Organic,17,17,162.3512489
195.5529936,0,Referral,15,10,203.9529612
148.0352233,0,Referral,19,15,98.87997708
243.9474989,0,Referral,23,14,62.47798341
146.9890534,0,Ad,22,18,98.31136357
178.4533261,0,Organic,22,25,143.7395157
150.7473369,0,Ad,21,17,111.410806
85.10678443,0,Organic,14,8,59.84222981
244.2785011,0,Organic,12,9,152.3420062
367.4913089,0,Ad,8,4,120.0395493
79.88205815,0,Organic,16,10,56.69508997
204.1932498,0,Organic,14,9,12.02682687
202.0374232,0,Ad,27,20,82.7688983
237.0714592,0,Referral,28,23,54.578616
94.55826325,0,Ad,15,12,109.027484
98.73850676,0,Organic,18,13,140.2217577
244.4202324,0,Ad,21,22,64.92086644
277.0386702,0,Ad,18,19,47.29314521
173.7961645,0,Organic,11,6,70.00069385
184.0707202,0,Organic,24,23,30.35052484
187.550292,0,Referral,7,12,97.36266647
97.56711682,0,Referral,16,27,102.8539591
201.789389,0,Organic,17,20,10.36636528
177.9793922,0,Ad,16,22,109.3287551
134.5961598,0,Ad,19,14,146.0632679
125.9877792,0,Organic,20,26,65.72450883
153.2963055,0,Ad,19,20,45.67006278
188.7073389,0,Referral,23,20,117.6377719
34.6959014,0,Ad,17,11,131.6646393
655.608369,0,Referral,8,1,122.4901403
153.6626435,0,Ad,14,8,80.74954163
172.8471726,0,Ad,16,26,168.5185647
132.3717921,0,Ad,12,14,81.28424466
215.8447028,0,Referral,16,12,134.2384888
131.0571428,0,Ad,24,23,91.8513546
242.6832838,0,Referral,27,27,42.45070597
99.06536745,0,Ad,20,17,95.36776208
243.1072889,0,Ad,22,31,97.49002916
261.4926897,0,Ad,28,26,104.496488
196.4749076,0,Ad,14,8,100.6923377
215.846556,0,Referral,15,8,39.8077457
119.3502981,0,Referral,10,16,121.2409566
236.0429709,0,Ad,14,13,157.6741814
259.171586,0,Ad,19,13,175.8717972
198.5353475,0,Ad,9,22,80.52701398
163.9518505,0,Ad,14,8,80.24923085
208.1087787,0,Ad,11,8,87.89728606
121.3567396,0,Referral,17,7,89.32442268
168.2913212,0,Ad,24,18,100.2690081
153.468549,0,Ad,21,18,112.1784257
192.2443793,0,Ad,17,10,74.65452973
164.7564996,0,Organic,27,14,117.5191541
230.131244,0,Organic,14,12,2.466786922
179.9366403,0,Referral,22,25,105.1383826
182.5920522,0,Ad,29,14,128.4448353
196.5528153,0,Ad,17,14,81.86773423
181.7266603,0,Ad,9,7,93.1053751
158.3649144,0,Ad,14,8,70.82894385
260.724281,0,Organic,24,21,86.67475971
177.506718,0,Organic,12,13,152.6664361
163.8249581,0,Organic,22,13,37.6082357
275.2300083,0,Organic,26,14,140.92915
286.3521559,0,Ad,14,13,74.91724125
131.6030759,0,Ad,19,10,90.17803156
163.7795808,0,Organic,14,7,66.58702773
144.2864327,0,Organic,16,20,81.64602922
152.1489538,0,Ad,12,16,53.23674756
165.0108178,0,Ad,20,22,106.2784694
248.2888051,0,Organic,9,10,122.743311
244.4795184,0,Ad,10,4,102.3487901
286.8958656,0,Organic,12,17,204.3091356
333.064209,0,Referral,12,4,132.331845
183.2544909,0,Referral,12,9,120.4219146
128.7444342,0,Referral,14,11,48.91296051
203.7065052,0,Organic,12,9,102.4556714
345.4812897,0,Ad,9,3,92.38991808
239.0548392,0,Organic,20,13,189.0261383
119.4056818,0,Referral,15,9,79.83546805
89.79972745,0,Ad,12,20,126.9380256
162.8354947,0,Organic,18,12,60.72772053
134.4909026,0,Ad,24,11,80.51038474
272.4514771,0,Organic,23,12,56.16093452
237.0553654,0,Referral,13,9,118.1469111
41.96057419,0,Ad,17,15,176.1251634
148.6417074,0,Ad,19,13,109.6024626
120.3578793,0,Organic,19,14,43.48290931
159.5539794,0,Ad,12,11,0.303356989
143.5168146,0,Organic,10,15,82.026323
120.0442589,0,Organic,12,12,31.84727502
210.0348523,0,Referral,13,8,153.2987465
149.0009703,0,Referral,22,19,43.68511616
103.4165397,0,Referral,13,12,82.73067367
163.6554705,0,Referral,17,27,74.77493367
96.29447702,0,Ad,9,8,70.88365254
208.3142071,0,Organic,20,7,80.05293517
366.6661611,0,Ad,10,5,166.061341
143.1074526,0,Ad,18,11,150.6627192
