id,outcome,treat,channel,recency,frequency,monetary
25703,190.3721744,1,Organic,17,11,74.55955579
25704,219.0739635,1,Referral,11,12,146.8075649
25705,152.3425946,0,Organic,15,11,116.0127359
25706,221.8716333,0,Ad,16,8,176.3349508
25707,193.3904606,1,Ad,12,8,13.55094046
25708,133.2406632,0,Ad,18,16,123.3767206
25709,355.0933649,1,Organic,15,5,174.5287006
25710,91.58619914,0,Referral,13,19,93.19700619
25711,171.6742018,1,Organic,12,5,52.35791468
25712,155.3897927,0,Ad,11,6,84.47582509
25713,274.4891578,0,Organic,16,13,136.5688835
25714,144.3668427,1,Referral,15,9,106.7162785
25715,146.0554833,1,Referral,13,20,54.17797308
25716,180.3164692,0,Ad,18,22,96.13195262
25717,397.500156,1,Organic,11,3,153.3670607
25718,236.4931175,1,Organic,20,17,124.2469151
25719,179.7057346,0,Organic,21,13,71.34727064
25720,150.3013007,1,Referral,12,17,166.7888768
25721,178.3199668,0,Organic,18,12,44.97956521
25722,148.623482,0,Organic,13,16,140.1860365
25723,212.3546506,0,Organic,23,28,11.73530119
25724,249.3935135,0,Ad,10,9,164.9126172
25725,199.9561396,1,Ad,20,13,112.2590682
25726,145.8261953,1,Ad,22,18,163.4213106
25727,216.2456639,1,Organic,21,22,28.4361343
25728,143.7453383,0,Ad,17,11,115.2445613
25729,145.1389915,1,Ad,34,21,80.59674455
25730,68.50583103,1,Referral,31,21,113.737667
25731,192.4584996,0,Ad,14,11,143.570554
25732,278.4566305,1,Ad,14,14,114.8164963
25733,248.6764567,1,Ad,13,7,65.64083716
25734,134.1631447,1,Referral,25,26,148.3718347
25735,243.9779093,1,Ad,12,13,104.4412491
25736,277.6620093,1,Ad,21,21,183.9400532
25737,135.2069684,1,Ad,10,9,88.85342147
25738,774.7018339,1,Ad,10,1,128.5010153
25739,287.5677307,0,Referral,6,6,148.4003468
25740,180.6144454,0,Organic,24,14,140.8996044
25741,307.2782986,1,Organic,19,12,175.7512132
25742,212.4173714,0,Referral,16,16,54.43690485
25743,226.2328981,1,Ad,15,12,59.76945945
25744,215.4063952,0,Ad,31,29,156.5951231
25745,176.4920839,1,Ad,16,13,96.7526491
25746,75.4026029,1,Ad,20,25,57.64327512
25747,256.1922866,0,Organic,16,12,40.46038505
25748,145.3969203,0,Organic,20,18,44.26293932
25749,172.6076618,1,Organic,17,23,16.99256878
25750,281.7412994,0,Ad,13,13,129.3823148
25751,176.4191862,1,Ad,16,16,55.41756024
25752,194.6498846,1,Referral,9,12,127.1734447
25753,161.5495355,0,Organic,17,13,131.4159047
25754,222.5624962,1,Referral,21,11,109.9105968
25755,149.1582917,1,Ad,15,10,55.66866583
25756,283.5158056,1,Organic,14,15,97.05058331
25757,313.6402834,0,Organic,8,4,175.0585406
25758,247.3762066,1,Organic,23,17,32.08115398
25759,150.1560557,1,Organic,14,12,156.7246076
25760,281.4594169,1,Ad,18,15,235.9236264
25761,157.2323259,0,Ad,22,22,137.0361454
25762,163.3006803,1,Referral,13,6,129.1542556
25763,193.5574982,1,Referral,19,27,79.74742085
25764,220.5179671,0,Referral,23,18,115.0478709
25765,158.8641923,0,Organic,19,14,131.7107653
25766,123.6346096,0,Ad,18,12,104.7540373
25767,214.9630097,0,Ad,28,24,41.66700309
25768,323.5068773,1,Referral,6,5,93.84194579
25769,259.4977202,0,Referral,10,15,207.0086307
25770,231.1680868,1,Referral,18,5,60.98367527
25771,87.95293595,0,Referral,12,12,77.8829131
25772,189.6244335,0,Organic,26,27,76.14151888
25773,226.7581505,1,Ad,26,17,73.8588106
25774,241.8739172,1,Organic,25,32,115.9700731
25775,208.694828,1,Organic,15,6,86.48612956
25776,230.5387385,1,Organic,15,3,58.98137624
25777,184.929002,0,Ad,19,22,4.841368875
25778,263.597644,0,Referral,14,13,81.70129277
25779,209.5769157,0,Ad,15,17,94.57220943
25780,306.298792,1,Ad,12,4,86.31376048
25781,314.0397341,1,Ad,12,4,101.0867568
25782,205.9756548,0,Referral,16,16,22.48907703
25783,120.9057088,0,Organic,17,13,136.940337
25784,203.4436095,1,Ad,25,24,41.50930729
25785,93.92838443,0,Organic,15,11,82.95502402
25786,111.9701133,1,Referral,23,20,51.63292519
25787,326.7517714,1,Referral,6,11,62.30039364
25788,163.5073464,0,Ad,15,9,158.7704909
25789,232.3620355,1,Organic,5,7,114.3544331
25790,173.9462448,0,Ad,18,4,104.5947163
25791,110.9714518,1,Ad,14,11,73.40523991
25792,180.1733578,1,Referral,10,3,30.65390027
25793,203.2253428,1,Ad,16,12,129.7834325
25794,180.1962995,0,Ad,22,13,179.29195
25795,157.1744893,0,Ad,13,11,152.3770674
25796,118.0999762,0,Referral,14,18,39.2058448
25797,463.6040406,1,Organic,7,1,55.61096588
25798,473.4766235,0,Ad,18,49,129.4995568
25799,185.8999579,1,Ad,12,18,56.36256398
25800,320.1670135,1,Ad,25,20,174.5147606
25801,253.3139038,0,Referral,18,19,42.12624615
25802,309.7080373,0,Ad,13,5,181.3494309
25803,183.3787362,0,Referral,12,26,41.38551982
25804,0.0,0,Organic,35,30,114.6480022
25805,150.8413381,0,Ad,17,8,56.28537443
25806,197.0792999,1,Referral,19,15,38.92257417
25807,95.13372909,0,Ad,12,30,114.5915111
25808,139.2671097,0,Ad,18,14,82.79764921
25809,138.1618969,1,Referral,24,10,50.33613172
25810,192.1073557,0,Referral,15,6,136.7715639
25811,113.1293373,1,Ad,23,26,118.8516866
25812,137.8780945,1,Ad,14,18,128.593321
25813,170.1883912,0,Ad,26,12,52.10134686
25814,138.5235211,1,Organic,15,17,40.87684443
25815,64.81541025,1,Organic,20,19,26.42030763
25816,161.4735561,1,Referral,23,21,77.75636537
25817,224.7502119,0,Ad,10,13,52.90145889
25818,193.2688092,0,Organic,11,5,96.42692836
25819,236.9363023,0,Ad,14,15,97.42753006
25820,168.8835487,0,Ad,22,23,45.1185028
25821,110.0569492,0,Organic,17,19,81.54359065
25822,166.8337598,1,Organic,9,5,59.32487113
25823,131.0363123,1,Ad,26,17,91.28151798
25824,152.9870681,1,Referral,21,41,138.0268874
25825,188.0312264,1,Organic,19,11,99.01964955
25826,147.914728,0,Organic,15,14,163.3880221
25827,319.273496,1,Ad,12,5,170.6520191
25828,156.4632405,0,Referral,15,14,162.7939548
25829,210.9068256,1,Ad,11,13,55.66812746
25830,277.8404939,0,Organic,18,23,128.0888318
25831,121.5416638,1,Organic,10,5,27.99821092
25832,154.5890648,0,Organic,13,13,48.03593143
25833,331.2714686,0,Ad,6,6,106.4944409
25834,221.1517804,0,Ad,12,6,116.1311479
25835,155.3262452,1,Ad,17,25,54.61101021
25836,97.09894791,1,Ad,10,8,1.164333272
25837,59.26853679,0,Ad,16,17,69.45183092
25838,282.9275208,1,Ad,16,18,87.42224868
25839,114.2159529,0,Ad,17,10,66.15170504
25840,147.4009051,0,Organic,11,9,36.36295365
25841,192.4610305,1,Ad,21,14,98.04175963
25842,152.7004105,0,Organic,16,19,14.50179174
25843,245.7540782,1,Organic,10,13,152.9143274
25844,225.8481804,1,Referral,13,12,116.2643921
25845,182.3686158,0,Organic,17,21,147.0549739
25846,337.3424688,1,Ad,8,3,97.31142162
25847,166.0072387,0,Ad,11,14,103.4477016
25848,231.1065757,0,Referral,18,21,64.00650836
25849,99.86593571,0,Ad,18,13,127.616886
25850,216.6453324,0,Organic,13,10,119.5281627
25851,233.7691709,1,Organic,12,13,157.3496606
25852,179.5636602,0,Referral,10,17,114.7911036
25853,134.1798413,0,Referral,18,7,172.0785199
25854,165.9573642,0,Ad,16,16,41.63128662
25855,176.2010507,0,Ad,22,8,65.99848426
25856,316.2974882,1,Referral,10,7,108.9782182
25857,363.978944,1,Ad,14,3,127.0131959
25858,155.8272056,1,Organic,23,13,129.2159368
25859,131.7400589,0,Organic,12,7,62.83401384
25860,186.3926947,1,Referral,17,15,104.7864099
25861,326.2801289,0,Ad,25,17,53.53074479
25862,167.5873734,1,Referral,14,8,151.9071943
25863,307.5064575,1,Organic,9,13,93.81669924
25864,204.8903752,0,Organic,25,24,148.6495553
25865,156.4778784,0,Organic,10,10,3.217060753
25866,284.5357616,1,Referral,12,5,132.0579867
25867,134.7424176,0,Ad,12,15,99.10343672
25868,216.5872577,1,Ad,14,6,83.60785169
25869,302.5554433,1,Organic,12,12,127.6102469
25870,88.44411363,1,Organic,17,24,74.98530788
25871,222.782149,0,Ad,26,16,236.3671796
25872,184.6932761,1,Ad,13,15,65.92422407
25873,297.3482519,0,Ad,28,35,109.004125
25874,233.7150477,0,Organic,26,18,133.287758
25875,207.0560653,1,Organic,24,17,104.7261648
25876,265.3261328,1,Ad,12,18,141.681805
25877,194.5324513,1,Ad,14,25,42.66343434
25878,216.9414309,1,Referral,17,10,39.03427018
25879,241.1603181,1,Ad,12,5,88.78796017
25880,229.4035195,0,Ad,20,9,75.85045937
25881,217.5601852,0,Ad,11,12,136.2934858
25882,120.3778537,1,Organic,21,11,60.82977267
25883,239.4863331,0,Ad,13,9,148.3669538
25884,151.6273099,0,Organic,19,11,137.4199254
25885,288.8546571,1,Ad,12,15,31.59135794
25886,252.43669,0,Ad,15,14,58.0247222
25887,375.2782968,1,Ad,8,3,105.0119629
25888,106.832233,0,Ad,19,16,151.4876569
25889,155.0482843,1,Ad,8,10,83.54061083
25890,171.6274039,1,Organic,11,8,72.21167415
25891,165.7971225,0,Ad,14,11,108.9045844
25892,179.545423,1,Ad,12,4,50.8121001
25893,181.7525304,1,Ad,18,18,5.098703629
25894,187.9048544,1,Ad,10,5,49.15166527
25895,245.34207,1,Ad,19,24,78.49623289
25896,143.5836026,1,Referral,19,18,47.61572727
25897,198.3194581,0,Ad,19,18,23.73052494
25898,246.296526,1,Organic,18,10,87.49851216
25899,208.4716723,0,Ad,20,16,74.72992272
25900,130.9193187,1,Ad,24,34,6.557337483
25901,204.4081531,1,Organic,19,17,227.9591438
25902,254.9269614,1,Organic,21,20,77.83678391
25903,129.2568199,0,Ad,9,10,11.48501813
25904,133.0474348,0,Ad,14,6,76.99561114
25905,286.4774566,1,Referral,17,20,128.4363729
25906,168.4958876,0,Referral,13,15,104.2358508
25907,62.87403002,1,Organic,22,18,53.48298729
25908,296.9146337,1,Organic,11,11,106.8420671
25909,136.6319651,1,Ad,17,16,33.63040589
25910,210.4608704,1,Ad,17,7,113.7181113
25911,210.7218788,1,Ad,13,6,38.67908003
25912,215.4125302,1,Organic,14,13,167.565251
25913,134.5755877,1,Ad,17,8,73.41887425
25914,272.7388107,1,Referral,9,5,80.39622232
25915,118.8657482,1,Organic,18,15,79.12242839
25916,156.0941675,1,Organic,10,11,92.81669195
25917,147.5487683,0,Ad,24,14,178.4435013
25918,178.9761349,1,Referral,18,21,145.7431165
25919,264.1712562,1,Ad,20,26,10.33995494
25920,736.7238029,0,Organic,5,1,129.2107318
25921,194.5105769,0,Ad,18,13,194.4657389
25922,243.3074169,0,Organic,26,20,120.4761618
25923,105.5126428,0,Ad,19,12,34.69396251
25924,250.6903083,0,Ad,14,6,84.44665338
25925,181.8827425,1,Ad,13,14,82.37836936
25926,274.6514782,0,Referral,27,20,79.16127477
25927,176.1461013,1,Organic,20,36,38.09544727
25928,177.2815016,1,Ad,17,16,79.65475151
25929,279.7352115,1,Organic,21,10,95.72567096
25930,133.4620264,0,Organic,13,6,127.2124349
25931,277.7155788,0,Ad,11,4,88.66278403
25932,300.1746446,0,Referral,14,10,161.5032251
25933,106.497802,1,Ad,15,13,90.29423169
25934,254.4516052,1,Referral,9,14,99.77406204
25935,279.8269405,0,Ad,11,11,38.82140197
25936,182.5131675,1,Ad,14,9,56.54820959
25937,349.8861474,0,Organic,23,14,71.97056453
25938,182.3297251,0,Organic,11,13,169.5047726
25939,173.6305126,0,Ad,15,11,66.47312646
25940,203.1542653,1,Referral,16,14,125.7762664
25941,123.2894184,0,Organic,8,9,71.57257914
25942,243.9904809,1,Referral,15,14,128.8401528
25943,262.0597266,0,Referral,10,5,125.3211866
25944,114.9017943,0,Organic,10,11,51.04371437
25945,262.6612242,1,Referral,14,11,162.6077735
25946,146.9320253,0,Ad,13,12,69.8030112
25947,316.5345363,0,Organic,21,25,90.3979084
25948,237.0784069,1,Organic,18,9,103.210206
25949,85.84288928,0,Referral,8,15,34.20412584
25950,214.6340684,1,Organic,14,20,133.9697736
25951,163.3342941,1,Ad,14,19,92.43609141
25952,218.1289783,0,Referral,23,28,136.2407292
25953,211.176048,0,Ad,13,12,113.954579
25954,95.04512446,1,Ad,20,6,48.09973812
25955,190.2404352,0,Ad,20,17,95.77835367
25956,281.2048077,0,Organic,13,9,195.9408993
25957,238.8897595,1,Ad,19,9,16.3207847
25958,277.4650921,0,Ad,9,4,136.7025305
25959,129.1677098,1,Ad,15,19,147.3425528
25960,271.1192048,1,Organic,15,7,106.5968211
25961,131.231668,1,Ad,18,21,63.5639331
25962,128.1790566,0,Organic,16,22,88.09461595
25963,140.7505354,0,Ad,15,10,77.09689867
25964,198.5371507,0,Organic,20,22,79.26228726
25965,349.9826456,1,Organic,18,8,69.07029395
25966,108.3429265,1,Ad,14,28,65.56521129
25967,297.5676016,1,Referral,7,10,134.8215623
25968,173.050283,1,Ad,18,22,86.22489914
25969,110.3962397,1,Ad,15,15,120.5546469
25970,169.3858596,1,Ad,13,9,42.12347262
25971,226.8968898,0,Organic,20,16,89.41511859
25972,200.801359,0,Organic,16,10,141.1858849
25973,135.4346274,1,Organic,15,23,124.2834638
25974,246.2880687,0,Organic,13,7,86.94269887
25975,185.5137441,1,Ad,32,24,107.2288463
25976,82.88434609,0,Referral,19,18,123.5646457
25977,211.7827404,1,Ad,9,11,127.8969529
25978,197.5727957,0,Organic,22,16,115.0331845
25979,173.2147441,0,Organic,13,7,51.42865382
25980,158.444931,0,Referral,14,16,174.2977143
25981,322.7422453,0,Referral,9,9,192.5703481
25982,272.346402,0,Organic,12,4,114.3856154
25983,188.3914209,1,Ad,32,28,153.3522001
25984,314.8998081,1,Referral,8,3,133.9871539
25985,183.4246898,1,Ad,15,21,253.5475359
25986,130.6591475,1,Ad,20,18,173.0107059
25987,276.9229496,0,Organic,27,33,131.6929257
25988,285.723301,0,Organic,14,8,122.2308299
25989,175.1833403,0,Ad,14,11,184.1017858
25990,173.1245648,0,Organic,11,7,77.65407388
25991,209.4443195,0,Ad,10,14,150.5681937
25992,124.4990966,0,Ad,23,23,92.86741785
25993,105.5647199,1,Referral,16,14,53.92938303
25994,155.8968993,0,Organic,18,6,72.79380051
25995,185.3683216,1,Ad,14,22,74.0432137
25996,265.8884951,0,Organic,12,7,160.3452112
25997,221.1613801,1,Organic,23,18,147.6647678
25998,279.3981261,1,Organic,15,10,166.0627696
25999,326.4045498,1,Organic,16,13,155.2040893
26000,122.7743846,0,Ad,13,10,191.3630744
26001,194.4581572,1,Ad,16,11,106.9161286
26002,146.4018455,1,Ad,10,6,41.42436244
26003,220.8643171,0,Organic,6,10,139.265542
26004,171.7218568,0,Organic,25,17,81.177329
26005,160.7761082,1,Organic,9,14,119.8842796
26006,146.3924739,0,Organic,12,13,143.4697391
26007,160.5325841,0,Ad,21,34,77.75891918
26008,177.9700121,0,Ad,16,15,129.2220063
26009,146.6149837,0,Organic,10,8,31.065509
26010,125.665805,1,Referral,20,17,38.35481158
26011,335.0627932,1,Ad,15,10,38.92350657
26012,94.83530945,0,Ad,15,22,154.6736394
26013,215.153779,0,Ad,17,20,97.03550055
26014,196.2935318,1,Referral,16,11,77.88357189
26015,138.7952238,0,Organic,16,16,117.007208
26016,203.0457808,0,Ad,12,6,72.07964313
26017,265.9648033,1,Ad,14,6,104.6403026
26018,149.1481593,0,Ad,16,12,99.19573432
26019,64.14789058,1,Ad,19,12,83.28171065
26020,204.1008412,1,Organic,15,15,83.60231469
26021,103.0271831,0,Ad,23,11,65.33971524
26022,204.2055282,0,Ad,24,14,16.82400714
26023,240.1472693,1,Ad,20,6,52.30946391
26024,236.198464,0,Ad,15,9,65.26952218
26025,205.5259749,0,Ad,10,6,153.1981962
26026,186.212375,1,Ad,13,7,23.14844055
26027,140.944163,0,Referral,16,13,3.032346637
26028,141.4963597,1,Organic,19,18,186.4716227
26029,164.6865726,0,Organic,14,7,110.1074938
26030,185.982204,1,Referral,19,6,54.18186768
26031,217.3866541,0,Ad,13,14,180.3311393
26032,323.183755,1,Referral,18,22,122.608909
26033,202.257141,0,Referral,13,5,164.1821458
26034,189.3406359,0,Organic,25,25,132.3987231
26035,88.70838235,0,Organic,12,12,145.5955513
26036,160.4648286,1,Organic,22,19,105.3537963
26037,199.8196387,0,Organic,20,18,95.88076075
26038,201.6426859,0,Ad,9,4,85.7183345
26039,270.6208356,0,Organic,10,6,161.0806874
26040,271.5775042,1,Ad,12,9,136.3062435
26041,242.7005134,0,Referral,15,13,116.6188077
26042,185.2615819,0,Ad,24,22,74.78301748
26043,330.2087868,1,Ad,13,23,69.73257861
26044,210.7144224,0,Referral,17,19,163.2270454
26045,185.2854857,1,Ad,9,7,60.12173689
26046,144.1827654,1,Organic,14,11,40.49966949
26047,184.5707372,0,Referral,28,28,36.16135247
26048,236.9172705,1,Ad,10,6,86.39533015
26049,254.305265,1,Organic,13,4,84.63660155
26050,224.0481709,0,Referral,13,10,52.68075097
26051,144.1974168,0,Ad,25,15,93.46970173
26052,329.5615417,0,Organic,27,17,3.941061966
26053,217.9568187,0,Referral,12,7,125.1996024
26054,279.894742,1,Organic,18,19,192.0523527
26055,135.9591824,0,Organic,17,15,49.54794214
26056,178.6854717,0,Organic,14,6,53.30802671
26057,189.011193,0,Ad,16,14,19.50975605
26058,96.02697676,0,Ad,14,6,79.33546971
26059,171.7993497,1,Ad,13,11,66.32083993
26060,149.9660488,0,Ad,14,11,24.24354771
26061,251.0780435,0,Organic,14,7,64.55805906
26062,182.9719271,1,Ad,13,6,96.49218976
26063,505.611825,1,Organic,5,3,168.1280687
26064,128.5748652,1,Ad,16,24,135.9312917
26065,176.6379427,1,Referral,20,15,24.67402278
26066,140.4554048,0,Ad,10,4,5.44900297
26067,291.2736119,0,Ad,21,11,15.91639468
26068,161.4106466,1,Ad,24,13,96.56911451
26069,205.9489391,0,Ad,10,7,111.4179823
26070,196.2595588,0,Ad,15,15,86.84155183
26071,156.0464561,0,Ad,12,8,131.8613174
26072,294.1070855,0,Organic,19,10,7.234059935
26073,235.0538337,1,Organic,15,10,136.8312234
26074,160.2242266,1,Referral,21,16,58.97467761
26075,241.8142747,1,Ad,17,13,63.37117388
26076,110.4405204,0,Organic,18,27,124.1547375
26077,149.9362789,0,Organic,25,21,210.3953167
26078,148.9288558,0,Ad,14,11,140.1224488
26079,193.2127257,0,Referral,14,11,103.6622278
26080,218.7798287,1,Ad,32,20,38.4130346
26081,204.073966,0,Ad,16,18,57.01211105
26082,229.8426475,0,Ad,20,16,8.23366966
26083,254.4046787,0,Organic,10,6,235.3050241
26084,301.9267847,1,Referral,6,4,122.0708262
26085,241.3920344,0,Ad,22,11,99.56099915
26086,205.0881384,0,Organic,12,6,114.2168131
26087,226.9710438,0,Organic,11,13,92.80482096
26088,247.0071379,1,Organic,21,13,78.00110115
26089,133.6097061,0,Organic,14,8,47.42980483
26090,257.333132,1,Referral,10,8,19.68702993
26091,145.1258723,0,Referral,22,16,32.28988941
26092,217.6220752,0,Ad,26,22,68.11014547
26093,91.37967848,1,Referral,12,10,39.70382992
26094,159.3227167,0,Referral,21,14,60.40580991
26095,197.0682597,1,Organic,13,8,80.56756197
26096,260.5508338,1,Ad,13,11,162.8128025
26097,135.0731978,0,Referral,15,20,82.98998506
26098,228.9031593,0,Organic,12,4,112.2384175
26099,236.4444033,1,Organic,10,19,149.7267062
26100,114.3242021,1,Organic,21,26,22.87267377
26101,274.2470864,0,Ad,17,23,133.932517
26102,150.898317,0,Organic,14,6,106.0060468
26103,130.0313598,0,Ad,21,22,128.1212077
26104,104.3366557,1,Ad,23,20,118.6215432
26105,0.0,0,Referral,35,23,65.66685954
26106,230.4777448,0,Ad,9,9,138.0016103
26107,233.801855,0,Referral,26,23,89.00454377
26108,157.218392,0,Organic,10,4,124.6363944
26109,200.9748085,1,Referral,14,20,69.34339998
26110,177.433118,1,Organic,15,18,137.0415897
26111,236.3708672,0,Ad,22,15,90.79763458
26112,157.1568276,1,Organic,19,17,111.5707367
26113,159.4552772,1,Ad,12,11,26.22970526
26114,215.6655721,1,Referral,10,8,123.8765322
26115,241.7725903,1,Referral,26,31,135.2144931
26116,247.2221029,1,Ad,12,6,150.7790904
26117,224.3424186,0,Ad,14,14,111.145966
26118,145.4688305,0,Ad,16,22,91.50998505
26119,392.1123233,1,Ad,5,4,153.3429551
26120,120.1296562,0,Ad,20,5,106.7418846
26121,242.5568202,1,Organic,15,10,162.9795738
26122,200.5313099,0,Organic,21,20,38.90640585
26123,204.7552521,0,Ad,13,7,58.04274606
26124,212.7290196,0,Referral,23,17,150.1710685
26125,195.3977228,0,Referral,27,20,175.940885
26126,170.429679,0,Ad,10,7,116.3826963
26127,188.5541085,0,Ad,20,21,76.21506175
26128,226.4888581,1,Organic,17,15,121.6139744
26129,265.370194,1,Organic,15,11,89.52136555
26130,126.054125,1,Organic,18,24,73.03522175
26131,116.5515826,0,Referral,19,27,107.4582051
26132,201.8135612,0,Ad,13,8,85.04535956
26133,200.3141132,0,Ad,7,5,67.55915659
26134,153.9609908,1,Ad,26,39,83.54288359
26135,125.0384358,0,Ad,19,16,45.85109739
26136,215.3574741,0,Ad,24,15,29.75091535
26137,159.4397387,1,Ad,15,21,102.9827606
26138,173.2303263,0,Ad,16,21,162.6362203
26139,172.1292504,0,Referral,17,18,155.818562
26140,196.1303972,1,Referral,6,2,2.528556049
26141,432.6238888,1,Organic,8,4,154.52039
26142,108.4525032,1,Organic,21,16,151.231487
26143,209.4124098,1,Organic,15,9,64.92238992
26144,100.7698669,0,Ad,12,9,80.41763131
26145,254.2904202,0,Organic,22,14,102.9292369
26146,196.2656477,1,Organic,27,27,172.6556724
26147,208.3029578,1,Organic,11,7,165.7705686
26148,370.998218,1,Ad,20,9,64.63685555
26149,189.9876556,1,Referral,18,11,41.13777223
26150,184.8090596,1,Organic,14,7,11.08708882
26151,212.1066054,0,Organic,14,12,92.15596555
26152,169.6332059,0,Referral,18,13,110.6916928
26153,157.1022785,0,Organic,22,15,104.0920158
26154,160.9182026,0,Ad,14,12,33.40736619
26155,193.2614675,0,Ad,18,13,5.013910618
26156,228.8081292,0,Ad,17,11,92.08231507
26157,431.7946143,1,Organic,33,21,133.217633
26158,251.9917598,0,Ad,19,30,128.9179777
26159,108.551951,0,Organic,15,16,85.63464914
26160,130.4650742,0,Organic,12,11,121.8872234
26161,203.0366238,0,Organic,7,7,169.9567279
26162,253.4838922,1,Organic,11,7,174.7473556
26163,151.5828868,0,Ad,13,12,129.8143638
26164,149.9043467,1,Organic,32,10,43.79171906
26165,153.3041745,0,Referral,19,23,77.86762084
26166,260.8076705,0,Ad,9,12,64.42907764
26167,161.015672,0,Organic,12,8,127.5168563
26168,167.9043479,0,Ad,16,9,172.4223189
26169,175.3038938,0,Ad,16,17,168.7178772
26170,119.6537426,0,Ad,13,14,138.3131249
26171,176.8912656,1,Ad,16,12,136.5438518
26172,190.8766673,0,Organic,13,12,53.40728063
26173,160.4109492,1,Organic,10,12,46.79989171
26174,245.0925516,1,Ad,13,16,50.77995575
26175,316.0326106,0,Ad,12,13,136.3613715
26176,200.4941121,1,Ad,10,10,144.8701217
26177,87.935992,1,Ad,15,12,65.39891109
26178,86.10577779,1,Ad,25,20,155.2057059
26179,163.8363499,1,Organic,17,17,110.7303167
26180,301.8545171,1,Ad,13,22,163.5853329
26181,357.9595824,0,Ad,15,6,61.73414722
26182,129.4367372,1,Ad,17,25,111.6283781
26183,135.1330657,1,Ad,17,11,43.80276171
26184,181.9898597,1,Ad,19,16,120.8965466
26185,228.2077204,0,Organic,16,16,116.369445
26186,185.9275045,1,Ad,17,18,101.8544338
26187,116.9188541,1,Ad,16,19,105.6829142
26188,227.4420043,1,Referral,15,8,69.17456258
26189,176.5150444,1,Referral,18,5,82.7071842
26190,182.7031768,0,Referral,12,12,70.90926876
26191,99.44771131,1,Referral,17,31,50.46224556
26192,199.6654931,0,Ad,17,10,46.6122967
26193,282.787809,1,Ad,10,8,107.9349602
26194,257.4195091,0,Ad,11,10,33.53039755
26195,103.4659853,1,Organic,19,23,52.11691834
26196,158.6775029,1,Ad,14,9,48.48149519
26197,216.1649482,0,Organic,20,14,52.04653771
26198,166.2390566,0,Organic,17,35,86.19152643
26199,220.3079053,0,Organic,25,35,24.7349558
26200,168.7074687,0,Organic,20,19,165.7841958
26201,404.5791156,0,Referral,8,4,166.2054653
26202,186.8712545,1,Ad,24,34,84.74933378
26203,157.1580242,1,Ad,24,15,20.33553704
26204,223.2421732,1,Ad,19,15,77.46030135
26205,170.1053504,1,Organic,18,13,40.4820531
26206,310.9682218,1,Ad,13,9,142.188978
26207,199.1176754,1,Ad,11,20,63.13626295
26208,218.0346096,1,Organic,19,20,150.0078588
26209,195.2913071,1,Ad,13,7,109.9842458
26210,219.2478235,0,Ad,13,10,115.5602331
26211,247.6611368,0,Ad,22,20,110.2512493
26212,204.5330255,1,Organic,11,14,33.16412065
26213,196.1631135,0,Ad,7,15,67.10406427
26214,247.7017987,0,Referral,24,37,59.64657173
26215,223.1007685,0,Ad,11,9,73.36825836
26216,141.9686727,0,Organic,15,21,54.65928546
26217,84.7027797,0,Ad,10,6,11.03991519
26218,117.2336646,1,Organic,17,22,82.00019062
26219,249.3895449,1,Ad,14,14,181.6249682
26220,285.7281764,1,Organic,9,6,153.5426101
26221,181.1871393,0,Organic,8,10,66.60280631
26222,279.7188006,0,Organic,16,5,170.8322111
26223,168.5626439,0,Ad,12,6,136.1772455
26224,396.4947199,1,Ad,13,16,127.9314398
26225,158.4183342,1,Referral,18,16,15.70891482
26226,167.5614786,1,Ad,14,9,89.20717837
26227,115.7406269,0,Ad,20,14,114.8385926
26228,258.9086774,0,Ad,13,6,120.6962182
26229,254.1769626,1,Organic,21,19,122.4252444
26230,196.1540786,1,Ad,13,10,82.99548747
26231,130.120318,1,Ad,18,10,120.1125948
26232,180.0975524,0,Ad,12,9,86.50800298
26233,122.8055937,1,Organic,27,37,111.6480473
26234,226.5187231,0,Ad,20,13,149.6052338
26235,149.432998,1,Ad,18,16,111.8157256
26236,160.4945673,1,Ad,25,22,169.9362372
26237,160.917804,1,Ad,15,28,139.4328052
26238,273.6097839,0,Referral,24,17,123.8432877
26239,219.5501111,0,Ad,17,22,82.85109586
26240,180.0358848,1,Organic,15,13,72.20998195
26241,109.1153125,0,Organic,18,11,117.0292701
26242,166.5508357,0,Referral,6,5,133.9817335
26243,331.8236658,1,Organic,17,8,120.461132
26244,196.9076109,0,Organic,12,11,117.824497
26245,306.5380457,0,Organic,10,4,166.046397
26246,212.9189954,1,Ad,11,10,94.60844483
26247,347.4952079,1,Ad,13,8,20.99403874
26248,244.4780508,1,Ad,24,34,160.8737415
26249,263.8198954,0,Organic,12,8,59.51947267
26250,264.0036138,1,Organic,13,5,92.11927108
26251,253.2615587,0,Referral,11,20,26.67311014
26252,171.9499375,0,Organic,7,2,39.96359969
26253,158.8992235,1,Ad,19,15,85.19395929
26254,260.0340366,1,Organic,14,9,180.3994505
26255,92.79410114,0,Referral,20,19,163.5024275
26256,169.8368661,1,Organic,11,15,57.32260102
26257,112.7843125,1,Ad,19,24,118.8038119
26258,146.3528991,0,Referral,26,17,67.53959
26259,123.3849304,0,Organic,21,19,182.1187624
26260,223.0988136,1,Ad,14,5,82.63366511
26261,267.3188462,0,Ad,12,11,30.02152242
26262,607.864186,1,Ad,6,1,80.78910544
26263,145.8260581,1,Ad,11,16,105.9743248
26264,101.8094931,0,Referral,15,10,121.8430604
